Article,Article Description,Movement Type Text,Movement type,Qty in unit of entry,Reference,Entry Date,Sales Value inc. VAT,Sales Value,Document Header Text,Document Date,Order Price Unit,Qty in OPUn,Amt.in loc.cur.,Purchase order,Base Unit of Measure,Debit/Credit ind,User Name,Trans./Event Type
1329706,T Burb Her 99240010501 EDPS,GR for acct assgmnt,101,1,0183290284,14/09/2021,0.00,0.00,,30/08/2021,PC,1,0.08,4503772316,PC,S,ZHANGJ,WE
1331372,Caudal Cleanser 014 TO,GR goods receipt,101,75,0183294614,14/09/2021,"9,000.00","9,000.00",,09/09/2021,PC,75,"3,204.87",4503767806,PC,S,ZHANGJ,WE
1331375,Caudal Premier Cru 220 CR,GR goods receipt,101,15,0183294614,14/09/2021,"13,200.00","13,200.00",,09/09/2021,PC,15,"5,265.15",4503767806,PC,S,ZHANGJ,WE
1331376,Caudal Premier Cru 221 ECR,GR goods receipt,101,9,0183294614,14/09/2021,"5,220.00","5,220.00",,09/09/2021,PC,9,"1,895.46",4503767806,PC,S,ZHANGJ,WE
1331378,Caudal Premier Cru 224 SER,GR goods receipt,101,9,0183294614,14/09/2021,"9,900.00","9,900.00",,09/09/2021,PC,9,"3,571.14",4503767806,PC,S,ZHANGJ,WE
1331394,T Lancô Brow Def L7599500 EBP,GR for acct assgmnt,101,3,0183284512,14/09/2021,0.00,0.00,,16/08/2021,PC,3,0.24,4503763481,PC,S,ZHANGJ,WE
1331622,EL Nutritious P3GA01 SET,GR goods receipt,101,18,0183284445,14/09/2021,"20,430.00",0.00,,16/08/2021,PC,18,"11,750.07",4503762272,PC,S,ZHANGJ,WE
1331623,EL Nutritious P3GC01 SET,GR goods receipt,101,6,0183284445,14/09/2021,"7,380.00",0.00,,16/08/2021,PC,6,"4,244.89",4503762272,PC,S,ZHANGJ,WE
1331697,Gucci 30002853003 SUNG,GR goods receipt,101,2,0183280405,14/09/2021,"5,290.00",0.00,,04/08/2021,PC,2,"2,059.63",4503759313,PC,S,ZHANGJ,WE
1331699,Gucci 30002867002 SUNG,GR goods receipt,101,2,0183280405,14/09/2021,"5,690.00",0.00,,04/08/2021,PC,2,"2,278.11",4503759313,PC,S,ZHANGJ,WE
1331710,Gucci 30002867004 SUNG,GR goods receipt,101,2,0183280405,14/09/2021,"5,690.00",0.00,,04/08/2021,PC,2,"2,278.11",4503759313,PC,S,ZHANGJ,WE
1331724,L'Occi Aroma 17AS500G18 HCO,GR goods receipt,101,12,0183284488,14/09/2021,"4,260.00",0.00,,16/08/2021,PC,12,"1,999.07",4503762531,PC,S,ZHANGJ,WE
1331727,T L'Occi Aroma 53MC200G17 HC,GR for acct assgmnt,101,1,0183284506,14/09/2021,0.00,0.00,,16/08/2021,PC,1,0.08,4503763480,PC,S,ZHANGJ,WE
1331747,YSL Top S L7960400 PRI,GR goods receipt,101,3,0183284460,14/09/2021,960.00,0.00,,16/08/2021,PC,3,479.29,4503762525,PC,S,ZHANGJ,WE
1331891,T YSL Encre F7020800 FOUN,GR for acct assgmnt,101,3,0183286962,14/09/2021,0.00,0.00,,23/08/2021,PC,3,0.24,4503766196,PC,S,ZHANGJ,WE
1331919,Arden Ceramide A0115928 CAPS,GR goods receipt,101,18,0183284529,14/09/2021,"12,600.00",0.00,,16/08/2021,PC,18,"5,342.25",4503762542,PC,S,ZHANGJ,WE
1332144,EL Nutritious Vi P30X01 MOI,GR goods receipt,101,6,0183284445,14/09/2021,"3,690.00",0.00,,16/08/2021,PC,6,"2,121.96",4503762272,PC,S,ZHANGJ,WE
1332145,EL Nutritious Vi P30Y01 MSK,GR goods receipt,101,6,0183284445,14/09/2021,"3,870.00",0.00,,16/08/2021,PC,6,"2,226.06",4503762272,PC,S,ZHANGJ,WE
1332146,EL Nutritious P31P01 CL,GR goods receipt,101,9,0183284445,14/09/2021,"2,520.00",0.00,,16/08/2021,PC,9,"1,449.42",4503762272,PC,S,ZHANGJ,WE
1332148,EL Nutritious Vi P31Y01 TO,GR goods receipt,101,6,0183284445,14/09/2021,"2,640.00",0.00,,16/08/2021,PC,6,"1,518.09",4503762272,PC,S,ZHANGJ,WE
1332153,EL Advanced Nig P482010000 ECR,GR goods receipt,101,24,0183284445,14/09/2021,"12,360.00",0.00,,16/08/2021,PC,24,"7,107.58",4503762272,PC,S,ZHANGJ,WE
1332154,EL Advanced Nig P4RY019000 DUO,GR goods receipt,101,24,0183284457,14/09/2021,"22,200.00",0.00,,16/08/2021,PC,24,"12,767.44",4503762302,PC,S,ZHANGJ,WE
1332154,EL Advanced Nig P4RY019000 DUO,GR goods receipt,101,24,0183284445,14/09/2021,"22,200.00",0.00,,16/08/2021,PC,24,"12,767.44",4503762272,PC,S,ZHANGJ,WE
1332154,EL Advanced Nig P4RY019000 DUO,GR goods receipt,101,24,0183284452,14/09/2021,"22,200.00",0.00,,16/08/2021,PC,24,"12,767.44",4503762305,PC,S,ZHANGJ,WE
1332160,EL Beautiful RW5C010000 EDPS,GR goods receipt,101,6,0183284459,14/09/2021,"8,430.00",0.00,,16/08/2021,PC,6,"4,848.75",4503762272,PC,S,ZHANGJ,WE
1332164,T EL Double Wear 1G5Y530000 FOUN,GR for acct assgmnt,101,1,0183284601,14/09/2021,0.00,0.00,,16/08/2021,PC,1,0.08,4503765809,PC,S,ZHANGJ,WE
1332165,T EL Nutritious Vi P30X010000 MOI,GR for acct assgmnt,101,3,0183284501,14/09/2021,0.00,0.00,,16/08/2021,PC,3,0.24,4503762748,PC,S,ZHANGJ,WE
1332166,T EL Nutritious Vi P30Y010000 MSK,GR for acct assgmnt,101,2,0183284501,14/09/2021,0.00,0.00,,16/08/2021,PC,2,0.16,4503762748,PC,S,ZHANGJ,WE
1332167,T EL Nutritious P31P010000 CL,GR for acct assgmnt,101,2,0183284501,14/09/2021,0.00,0.00,,16/08/2021,PC,2,0.16,4503762748,PC,S,ZHANGJ,WE
1332169,T EL Nutritious Vi P31Y010000 TO,GR for acct assgmnt,101,3,0183284501,14/09/2021,0.00,0.00,,16/08/2021,PC,3,0.24,4503762748,PC,S,ZHANGJ,WE
1332174,T EL Advanced P482010000 ECR,GR for acct assgmnt,101,4,0183284501,14/09/2021,0.00,0.00,,16/08/2021,PC,4,0.32,4503762748,PC,S,ZHANGJ,WE
1332183,T EL Beautiful RW5C010000 EDPS,GR for acct assgmnt,101,2,0183284501,14/09/2021,0.00,0.00,,16/08/2021,PC,2,0.16,4503762748,PC,S,ZHANGJ,WE
1332710,EL Double Wear 1G5Y53 MUP,GR goods receipt,101,3,0183284603,14/09/2021,"1,215.00",0.00,,16/08/2021,PC,3,698.81,4503765808,PC,S,ZHANGJ,WE
1332854,YSL Rouge pur L8445500 LS,GR goods receipt,101,9,0183284460,14/09/2021,"3,150.00",0.00,,16/08/2021,PC,9,"1,573.04",4503762525,PC,S,ZHANGJ,WE
1332858,T YSL Rouge pur L8444600 LS,GR for acct assgmnt,101,3,0183286962,14/09/2021,0.00,0.00,,23/08/2021,PC,3,0.24,4503766196,PC,S,ZHANGJ,WE
1332929,YSL Couture L8455400 BLU,GR goods receipt,101,2,0183286961,14/09/2021,890.00,0.00,,23/08/2021,PC,2,444.51,4503768490,PC,S,ZHANGJ,WE
1332935,T La Mer Blanc de T5W7601 LO,GR for acct assgmnt,101,3,0183284482,14/09/2021,0.00,0.00,,16/08/2021,PC,3,0.24,4503763473,PC,S,ZHANGJ,WE
1332942,YSL Couture L8455800 BLU,GR goods receipt,101,2,0183284460,14/09/2021,890.00,0.00,,16/08/2021,PC,2,444.51,4503762525,PC,S,ZHANGJ,WE
1332946,T YSL Couture L8456800 BLU,GR for acct assgmnt,101,1,0183286962,14/09/2021,0.00,0.00,,23/08/2021,PC,1,0.08,4503766196,PC,S,ZHANGJ,WE
1332949,T YSL Couture L8457200 BLU,GR for acct assgmnt,101,2,0183284530,14/09/2021,0.00,0.00,,16/08/2021,PC,2,0.16,4503763474,PC,S,ZHANGJ,WE
1332949,T YSL Couture L8457200 BLU,GR for acct assgmnt,101,1,0183286962,14/09/2021,0.00,0.00,,23/08/2021,PC,1,0.08,4503766196,PC,S,ZHANGJ,WE
1332950,T YSL Couture L8457500 BLU,GR for acct assgmnt,101,1,0183286962,14/09/2021,0.00,0.00,,23/08/2021,PC,1,0.08,4503766196,PC,S,ZHANGJ,WE
1334275,D&G Only One 84525500000 EDPS,GR goods receipt,101,6,0183284476,14/09/2021,"4,626.00",0.00,,16/08/2021,PC,6,"1,972.08",4503763494,PC,S,ZHANGJ,WE
1334276,D&G Only One 84526500000 EDPS,GR goods receipt,101,6,0183284496,14/09/2021,"6,576.00",0.00,,16/08/2021,PC,6,"2,805.35",4503762543,PC,S,ZHANGJ,WE
1334493,EL Futurist P49K61 MUP,GR goods receipt,101,3,0183284451,14/09/2021,"1,485.00",0.00,,16/08/2021,PC,3,853.99,4503762272,PC,S,ZHANGJ,WE
1334494,EL Futurist P49K62 MUP,GR goods receipt,101,3,0183284451,14/09/2021,"1,485.00",0.00,,16/08/2021,PC,3,853.99,4503762272,PC,S,ZHANGJ,WE
1334495,EL Futurist P49K63 MUP,GR goods receipt,101,3,0183284451,14/09/2021,"1,485.00",0.00,,16/08/2021,PC,3,853.99,4503762272,PC,S,ZHANGJ,WE
1334496,EL Futurist P49K64 MUP,GR goods receipt,101,3,0183284451,14/09/2021,"1,485.00",0.00,,16/08/2021,PC,3,853.99,4503762272,PC,S,ZHANGJ,WE
1334500,EL Double Wear RX8761 PD,GR goods receipt,101,3,0183284451,14/09/2021,"1,275.00",0.00,,16/08/2021,PC,3,733.50,4503762272,PC,S,ZHANGJ,WE
1334501,EL Double Wear RX8762 PD,GR goods receipt,101,3,0183284451,14/09/2021,"1,275.00",0.00,,16/08/2021,PC,3,733.50,4503762272,PC,S,ZHANGJ,WE
1334502,EL Double Wear RX8763 PD,GR goods receipt,101,3,0183284451,14/09/2021,"1,275.00",0.00,,16/08/2021,PC,3,733.50,4503762272,PC,S,ZHANGJ,WE
1334503,EL Double Wear RX8764 PD,GR goods receipt,101,3,0183284451,14/09/2021,"1,275.00",0.00,,16/08/2021,PC,3,733.50,4503762272,PC,S,ZHANGJ,WE
1334506,EL Double Wear P6PR01 ACC,GR goods receipt,101,3,0183284451,14/09/2021,420.00,0.00,,16/08/2021,PC,3,241.45,4503762272,PC,S,ZHANGJ,WE
1334507,EL P77E01 MUP SET,GR goods receipt,101,3,0183284451,14/09/2021,"2,190.00",0.00,,16/08/2021,PC,3,"1,259.53",4503762272,PC,S,ZHANGJ,WE
1334508,EL P77F01 MUP SET,GR goods receipt,101,3,0183284451,14/09/2021,"2,190.00",0.00,,16/08/2021,PC,3,"1,259.53",4503762272,PC,S,ZHANGJ,WE
1334509,EL P7PM01 MUP SET,GR goods receipt,101,3,0183284451,14/09/2021,"2,190.00",0.00,,16/08/2021,PC,3,"1,259.53",4503762272,PC,S,ZHANGJ,WE
1334510,EL Perfect P84K01 SET,GR goods receipt,101,6,0183284452,14/09/2021,"16,740.00",0.00,,16/08/2021,PC,6,"9,629.07",4503762305,PC,S,ZHANGJ,WE
1334510,EL Perfect P84K01 SET,GR goods receipt,101,6,0183284457,14/09/2021,"16,740.00",0.00,,16/08/2021,PC,6,"9,629.07",4503762302,PC,S,ZHANGJ,WE
1334510,EL Perfect P84K01 SET,GR goods receipt,101,6,0183284445,14/09/2021,"16,740.00",0.00,,16/08/2021,PC,6,"9,629.07",4503762272,PC,S,ZHANGJ,WE
1334511,T EL Futurist P49K616000 MUP,GR for acct assgmnt,101,2,0183284501,14/09/2021,0.00,0.00,,16/08/2021,PC,2,0.16,4503762748,PC,S,ZHANGJ,WE
1334512,T EL Futurist P49K626000 MUP,GR for acct assgmnt,101,1,0183284501,14/09/2021,0.00,0.00,,16/08/2021,PC,1,0.08,4503762748,PC,S,ZHANGJ,WE
1334513,T EL Futurist P49K636000 MUP,GR for acct assgmnt,101,2,0183284501,14/09/2021,0.00,0.00,,16/08/2021,PC,2,0.16,4503762748,PC,S,ZHANGJ,WE
1334514,T EL Futurist P49K646000 MUP,GR for acct assgmnt,101,1,0183284501,14/09/2021,0.00,0.00,,16/08/2021,PC,1,0.08,4503762748,PC,S,ZHANGJ,WE
1334518,T EL Double Wear RX87620D40 PD,GR for acct assgmnt,101,1,0183284501,14/09/2021,0.00,0.00,,16/08/2021,PC,1,0.08,4503762748,PC,S,ZHANGJ,WE
1334519,T EL Double Wear RX87630D40 PD,GR for acct assgmnt,101,1,0183284501,14/09/2021,0.00,0.00,,16/08/2021,PC,1,0.08,4503762748,PC,S,ZHANGJ,WE
1334520,T EL Double Wear RX87640D40 PD,GR for acct assgmnt,101,1,0183284501,14/09/2021,0.00,0.00,,16/08/2021,PC,1,0.08,4503762748,PC,S,ZHANGJ,WE
1334959,Shisei Defend 10114529301 CL,GR goods receipt,101,5,0183284484,14/09/2021,"1,650.00",0.00,,16/08/2021,PC,5,675.51,4503762533,PC,S,ZHANGJ,WE
1336401,Miu Miu MM2 77400000000 EDPS,GR goods receipt,101,6,0183286983,14/09/2021,"4,026.00",0.00,,23/08/2021,PC,6,"1,572.56",4503766197,PC,S,ZHANGJ,WE
1336404,Miu Miu Fleur 77400010000 EDPS,GR goods receipt,101,6,0183286983,14/09/2021,"5,748.00",0.00,,23/08/2021,PC,6,"2,246.78",4503766197,PC,S,ZHANGJ,WE
1336409,Tiffany Signa 81500029000 EDTS,GR goods receipt,101,8,0183286983,14/09/2021,"6,448.00",0.00,,23/08/2021,PC,8,"2,521.49",4503766197,PC,S,ZHANGJ,WE
1336415,T Miu Miu Fle 77150000000 EDPS,GR for acct assgmnt,101,1,0183284531,14/09/2021,0.00,0.00,,16/08/2021,PC,1,0.08,4503763489,PC,S,ZHANGJ,WE
1336416,T Miu Miu MM2 77400004000 EDPS,GR for acct assgmnt,101,2,0183284531,14/09/2021,0.00,0.00,,16/08/2021,PC,2,0.16,4503763489,PC,S,ZHANGJ,WE
1336418,T Tiffany Sig 81500030000 EDTS,GR for acct assgmnt,101,4,0183284531,14/09/2021,0.00,0.00,,16/08/2021,PC,4,0.64,4503763489,PC,S,ZHANGJ,WE
1339598,L'Occi Aroma 17SH500G18 SHA,GR goods receipt,101,12,0183284488,14/09/2021,"3,600.00",0.00,,16/08/2021,PC,12,"1,688.70",4503762531,PC,S,ZHANGJ,WE
1340749,Kiehls Dermatolo S3037900 MOI,GR goods receipt,101,3,0183284489,14/09/2021,"1,155.00",0.00,,16/08/2021,PC,3,576.64,4503762534,PC,S,ZHANGJ,WE
1340749,Kiehls Dermatolo S3037900 MOI,GR goods receipt,101,3,0183286971,14/09/2021,"1,155.00",0.00,,23/08/2021,PC,3,576.63,4503767156,PC,S,ZHANGJ,WE
1342361,YSL Couture L8455900 BLU,GR goods receipt,101,2,0183284460,14/09/2021,890.00,0.00,,16/08/2021,PC,2,444.51,4503762525,PC,S,ZHANGJ,WE
1342396,T Armani E. to L8534600 ES,GR for acct assgmnt,101,3,0183284475,14/09/2021,0.00,0.00,,16/08/2021,PC,3,0.24,4503763476,PC,S,ZHANGJ,WE
1342697,Shu Ue Clean TS049401 SET,GR goods receipt,101,3,0183284472,14/09/2021,"4,035.00",0.00,,16/08/2021,PC,3,"2,014.97",4503762526,PC,S,ZHANGJ,WE
1342697,Shu Ue Clean TS049401 SET,GR goods receipt,101,3,0183286966,14/09/2021,"4,035.00",0.00,,23/08/2021,PC,3,"2,014.97",4503767155,PC,S,ZHANGJ,WE
1343133,Arden Ceramide A0115931 CAPS,GR goods receipt,101,12,0183284529,14/09/2021,"4,680.00",0.00,,16/08/2021,PC,12,"1,826.54",4503762542,PC,S,ZHANGJ,WE
1343198,T YSL Couture TS774600 BLU,GR for acct assgmnt,101,1,0183286962,14/09/2021,0.00,0.00,,23/08/2021,PC,1,0.08,4503766196,PC,S,ZHANGJ,WE
1343198,T YSL Couture TS774600 BLU,GR for acct assgmnt,101,2,0183284530,14/09/2021,0.00,0.00,,16/08/2021,PC,2,0.16,4503763474,PC,S,ZHANGJ,WE
1343945,Shisei Defend 14528 CL,GR goods receipt,101,5,0183284484,14/09/2021,"1,650.00",0.00,,16/08/2021,PC,5,549.41,4503762533,PC,S,ZHANGJ,WE
1343949,Shisei Ultimune 14532 TO,GR goods receipt,101,5,0183284484,14/09/2021,"2,125.00",0.00,,16/08/2021,PC,5,931.74,4503762533,PC,S,ZHANGJ,WE
1343951,Clarins Body 80049467 BOLO,GR goods receipt,101,6,0183284487,14/09/2021,"3,300.00",0.00,,16/08/2021,PC,6,"1,594.73",4503762529,PC,S,ZHANGJ,WE
1343952,T Clarins Body 80049468 BOLO,GR for acct assgmnt,101,12,0183284516,14/09/2021,0.00,0.00,,16/08/2021,PC,12,0.97,4503763478,PC,S,ZHANGJ,WE
1344219,T Shisei Ultimune T14532 TO,GR for acct assgmnt,101,2,0183284514,14/09/2021,0.00,0.00,,16/08/2021,PC,2,0.16,4503763482,PC,S,ZHANGJ,WE
1344298,Lancô Absolue L7297100 CR,GR goods receipt,101,12,0183284502,14/09/2021,"31,920.00",0.00,,16/08/2021,PC,12,"15,939.53",4503762532,PC,S,ZHANGJ,WE
1344311,Lancô Absolue L8214400 CR,GR goods receipt,101,12,0183284502,14/09/2021,"31,920.00",0.00,,16/08/2021,PC,12,"15,939.53",4503762532,PC,S,ZHANGJ,WE
1344315,T Lancô Absolue L7873101 CR,GR for acct assgmnt,101,3,0183284512,14/09/2021,0.00,0.00,,16/08/2021,PC,3,0.24,4503763481,PC,S,ZHANGJ,WE
1344318,T Lancô Absolue L8214601 CR,GR for acct assgmnt,101,3,0183284512,14/09/2021,0.00,0.00,,16/08/2021,PC,3,0.24,4503763481,PC,S,ZHANGJ,WE
1344586,YSL Top Secrets L8538900 MOI,GR goods receipt,101,9,0183284461,14/09/2021,"4,860.00",0.00,,16/08/2021,PC,9,"2,426.79",4503762525,PC,S,ZHANGJ,WE
1344655,T YSL Top Secrets L8539100 MOI,GR for acct assgmnt,101,3,0183286962,14/09/2021,0.00,0.00,,23/08/2021,PC,3,0.24,4503766196,PC,S,ZHANGJ,WE
1345714,Bioth Life Plank LA099800 TO,GR goods receipt,101,3,0183286973,14/09/2021,"1,980.00",0.00,,23/08/2021,PC,3,988.69,4503769049,PC,S,ZHANGJ,WE
1347445,EL Re-Nutriv P6GG01 CR,GR goods receipt,101,6,0183284600,14/09/2021,"23,760.00",0.00,,16/08/2021,PC,6,"13,666.72",4503765808,PC,S,ZHANGJ,WE
1347447,EL Skin P80T01 SET,GR goods receipt,101,6,0183284600,14/09/2021,"4,740.00",0.00,,16/08/2021,PC,6,"2,726.79",4503765808,PC,S,ZHANGJ,WE
1347740,EL Skin P84H01 SET,GR goods receipt,101,6,0183284445,14/09/2021,"19,170.00",0.00,,16/08/2021,PC,6,"11,027.17",4503762272,PC,S,ZHANGJ,WE
1347742,T EL Re-Nutriv P6GG010000 CR,GR for acct assgmnt,101,2,0183284601,14/09/2021,0.00,0.00,,16/08/2021,PC,2,0.16,4503765809,PC,S,ZHANGJ,WE
1347743,T EL Skincare P6LM010000 LO,GR for acct assgmnt,101,1,0183284501,14/09/2021,0.00,0.00,,16/08/2021,PC,1,0.08,4503762748,PC,S,ZHANGJ,WE
1347743,T EL Skincare P6LM010000 LO,GR for acct assgmnt,101,1,0183284601,14/09/2021,0.00,0.00,,16/08/2021,PC,1,0.08,4503765809,PC,S,ZHANGJ,WE
1347987,Gucci GG0394S-003 SUNG,GR goods receipt,101,2,0183280405,14/09/2021,"6,260.00",0.00,,04/08/2021,PC,2,"2,434.10",4503759313,PC,S,ZHANGJ,WE
1347988,Gucci GG0394S-004 SUNG,GR goods receipt,101,2,0183280405,14/09/2021,"6,260.00",0.00,,04/08/2021,PC,2,"2,434.10",4503759313,PC,S,ZHANGJ,WE
1350007,Ver Eros Flame V741008 EDPS,GR goods receipt,101,6,0183284604,14/09/2021,"3,630.00",0.00,,16/08/2021,PC,6,"1,328.22",4503763494,PC,S,ZHANGJ,WE
1350008,Ver Eros Flame V741010 EDPS,GR goods receipt,101,6,0183284604,14/09/2021,"4,740.00",0.00,,16/08/2021,PC,6,"1,735.93",4503763494,PC,S,ZHANGJ,WE
1350031,Clarins Body 80049470 BOLO,GR goods receipt,101,6,0183284487,14/09/2021,"3,300.00",0.00,,16/08/2021,PC,6,"1,594.73",4503762529,PC,S,ZHANGJ,WE
1350032,T Clarins Body 80049471 BOLO,GR for acct assgmnt,101,12,0183284516,14/09/2021,0.00,0.00,,16/08/2021,PC,12,0.97,4503763478,PC,S,ZHANGJ,WE
1350047,T Ver Eros Flame V741060 EDPS,GR for acct assgmnt,101,3,0183284510,14/09/2021,0.00,0.00,,16/08/2021,PC,3,0.24,4503765355,PC,S,ZHANGJ,WE
1352151,Philo Hope 56150032000 HDCR,GR goods receipt,101,12,0183284485,14/09/2021,960.00,0.00,,16/08/2021,PC,12,374.94,4503762537,PC,S,ZHANGJ,WE
1352152,Philo Hope 56150033000 HDCR,GR goods receipt,101,12,0183284485,14/09/2021,960.00,0.00,,16/08/2021,PC,12,374.94,4503762537,PC,S,ZHANGJ,WE
1352153,Philo Hope 56150034000 HDCR,GR goods receipt,101,12,0183284485,14/09/2021,960.00,0.00,,16/08/2021,PC,12,374.94,4503762537,PC,S,ZHANGJ,WE
1352154,Philo Hope 56150035000 HDCR,GR goods receipt,101,12,0183284485,14/09/2021,960.00,0.00,,16/08/2021,PC,12,374.94,4503762537,PC,S,ZHANGJ,WE
1352155,Philo Hope 56150037000 HDCR,GR goods receipt,101,12,0183284485,14/09/2021,960.00,0.00,,16/08/2021,PC,12,374.94,4503762537,PC,S,ZHANGJ,WE
1353166,L'Occi Rose 24MA075R18 HDCR,GR goods receipt,101,12,0183284488,14/09/2021,"2,220.00",0.00,,16/08/2021,PC,12,"1,041.95",4503762531,PC,S,ZHANGJ,WE
1353213,T L'Occi Rose 53MA075R18 HDCR,GR for acct assgmnt,101,3,0183284506,14/09/2021,0.00,0.00,,16/08/2021,PC,3,0.24,4503763480,PC,S,ZHANGJ,WE
1354126,Clarins Men 80047695 GEL,GR goods receipt,101,6,0183284487,14/09/2021,"2,280.00",0.00,,16/08/2021,PC,6,"1,101.71",4503762529,PC,S,ZHANGJ,WE
1354127,Clarins Men 80047696 BALM,GR goods receipt,101,6,0183284487,14/09/2021,"2,280.00",0.00,,16/08/2021,PC,6,"1,101.71",4503762529,PC,S,ZHANGJ,WE
1354128,Clarins Bust 80049473 BOLO,GR goods receipt,101,6,0183284487,14/09/2021,"3,300.00",0.00,,16/08/2021,PC,6,"1,594.73",4503762529,PC,S,ZHANGJ,WE
1354129,Clarins 80051246 SET,GR goods receipt,101,3,0183284487,14/09/2021,"2,970.00",0.00,,16/08/2021,PC,3,"1,434.96",4503762529,PC,S,ZHANGJ,WE
1354261,T Clarins Bust 80049474 BOLO,GR for acct assgmnt,101,12,0183284516,14/09/2021,0.00,0.00,,16/08/2021,PC,12,0.97,4503763478,PC,S,ZHANGJ,WE
1354270,T Clarins Men 80047699 GEL,GR for acct assgmnt,101,3,0183284516,14/09/2021,0.00,0.00,,16/08/2021,PC,3,0.24,4503763478,PC,S,ZHANGJ,WE
1354271,T Clarins Men 80047700 BALM,GR for acct assgmnt,101,3,0183284516,14/09/2021,0.00,0.00,,16/08/2021,PC,3,0.24,4503763478,PC,S,ZHANGJ,WE
1356497,YSL Rouge Volupte L8954000 LS,GR goods receipt,101,9,0183284460,14/09/2021,"3,015.00",0.00,,16/08/2021,PC,9,"1,505.08",4503762525,PC,S,ZHANGJ,WE
1356627,I Miya L'Eau  85015500000 COFF,GR goods receipt,101,4,0183290273,14/09/2021,"1,876.00",0.00,,30/08/2021,PC,4,799.69,4503770736,PC,S,ZHANGJ,WE
1356628,I Miya L'Eau 85016500000 COFF,GR goods receipt,101,4,0183290288,14/09/2021,"1,588.00",0.00,,30/08/2021,PC,4,677.60,4503770736,PC,S,ZHANGJ,WE
1356739,T YSL Rouge Volupt L8954600 LS,GR for acct assgmnt,101,2,0183286962,14/09/2021,0.00,0.00,,23/08/2021,PC,2,0.16,4503766196,PC,S,ZHANGJ,WE
1356761,T YSL Rouge Volupt L8955100 LS,GR for acct assgmnt,101,2,0183286962,14/09/2021,0.00,0.00,,23/08/2021,PC,2,0.16,4503766196,PC,S,ZHANGJ,WE
1356774,T YSL Touche LA136500 CONC,GR for acct assgmnt,101,3,0183286962,14/09/2021,0.00,0.00,,23/08/2021,PC,3,0.24,4503766196,PC,S,ZHANGJ,WE
1356775,T YSL Touche LA136600 CONC,GR for acct assgmnt,101,3,0183286962,14/09/2021,0.00,0.00,,23/08/2021,PC,3,0.24,4503766196,PC,S,ZHANGJ,WE
1356776,T YSL Touche LA136700 CONC,GR for acct assgmnt,101,3,0183286970,14/09/2021,0.00,0.00,,23/08/2021,PC,3,0.24,4503769057,PC,S,ZHANGJ,WE
1356779,T YSL Black Opiu LA297100 EDPS,GR for acct assgmnt,101,3,0183284530,14/09/2021,0.00,0.00,,16/08/2021,PC,3,0.24,4503763474,PC,S,ZHANGJ,WE
1357159,Armani Power LA202300 MUP,GR goods receipt,101,9,0183284495,14/09/2021,"5,580.00",0.00,,16/08/2021,PC,9,"2,786.80",4503762527,PC,S,ZHANGJ,WE
1357172,T Armani Power LA403500 FOUN,GR for acct assgmnt,101,3,0183284475,14/09/2021,0.00,0.00,,16/08/2021,PC,3,0.24,4503763476,PC,S,ZHANGJ,WE
1357173,T Armani Power LA403600 FOUN,GR for acct assgmnt,101,3,0183284475,14/09/2021,0.00,0.00,,16/08/2021,PC,3,0.24,4503763476,PC,S,ZHANGJ,WE
1357611,Gucci Guilty 99240009744 EDPS,GR goods receipt,101,6,0183286983,14/09/2021,"5,460.00",0.00,,23/08/2021,PC,6,"2,190.88",4503766197,PC,S,ZHANGJ,WE
1357612,T Gucci Guilt 99240009745 EDPS,GR for acct assgmnt,101,1,0183284531,14/09/2021,0.00,0.00,,16/08/2021,PC,1,0.08,4503763489,PC,S,ZHANGJ,WE
1357622,Arden White Tea A0117984 EDTS,GR goods receipt,101,6,0183284525,14/09/2021,"2,520.00",0.00,,16/08/2021,PC,6,"1,018.33",4503762542,PC,S,ZHANGJ,WE
1357622,Arden White Tea A0117984 EDTS,GR goods receipt,101,6,0183286981,14/09/2021,"2,520.00",0.00,,23/08/2021,PC,6,"1,018.81",4503769055,PC,S,ZHANGJ,WE
1357626,T Arden White T A0118004 EDTS,GR for acct assgmnt,101,1,0183284504,14/09/2021,0.00,0.00,,16/08/2021,PC,1,0.08,4503763488,PC,S,ZHANGJ,WE
1357678,YSL Touche LA133200 CONC,GR goods receipt,101,3,0183284460,14/09/2021,"1,065.00",0.00,,16/08/2021,PC,3,531.81,4503762525,PC,S,ZHANGJ,WE
1358563,Shu Ue Eyebrow F5641800 EBP,GR goods receipt,101,3,0183284480,14/09/2021,495.00,0.00,,16/08/2021,PC,3,247.23,4503762526,PC,S,ZHANGJ,WE
1358565,Shu Ue Eyebrow F5642000 EBP,GR goods receipt,101,3,0183284480,14/09/2021,495.00,0.00,,16/08/2021,PC,3,247.23,4503762526,PC,S,ZHANGJ,WE
1358566,Shu Ue Eyebrow F5642100 EBP,GR goods receipt,101,3,0183284480,14/09/2021,495.00,0.00,,16/08/2021,PC,3,247.23,4503762526,PC,S,ZHANGJ,WE
1358589,Shu Ue TS159300 MUP SET,GR goods receipt,101,3,0183286975,14/09/2021,"1,710.00",0.00,,23/08/2021,PC,3,853.75,4503767155,PC,S,ZHANGJ,WE
1358590,Shu Ue TS159400 MUP SET,GR goods receipt,101,6,0183284480,14/09/2021,"3,420.00",0.00,,16/08/2021,PC,6,"1,707.49",4503762526,PC,S,ZHANGJ,WE
